;ID_station;nom_station;adresse_station;latitude;longitude;type_charge;nbre_pdc;type_connecteur;prix
685;SLG1;AIRE DE SAINT LEGER;A1 - Croisilles 62128;50.174388;2.873668;RAPIDE;1.0;TRISTANDARD;0.227272108179
686;VIR1;AIRE DE VIRONVAY NORD;A13 - Vironvay 27430;49.211743;1.219657;RAPIDE;1.0;TRISTANDARD;0.206962611896
687;LON2;AIRE DE LONGUE LES COSSONNIERES;A85 - Longué-Jumelles 49160;47.41941;-0.132582;RAPIDE;1.0;TRISTANDARD;0.352881636455
688;USS1;AIRE D'USSY-SUR-MARNE;A4 - Ussy-sur-Marne 77260;48.971005;3.064198;RAPIDE;1.0;TRISTANDARD;0.342364698411
689;CBV1;COURBEVOIE;SO - Courbevoie 92400;48.896642;2.238051;RAPIDE;1.0;TRISTANDARD;0.374808311985
690;VIL1;AIRE DE VILLENEUVE VAULUISANT;A5 - Villeneuve-l'Archevêque  89190;48.243063;3.554396;RAPIDE;1.0;TRISTANDARD;0.4306326919
691;VIL2;AIRE DE VILLENEUVE-L'ARCHEVÊQUE;A5 - Villeneuve-l'Archevêque  89190;48.24756;3.554805;RAPIDE;1.0;TRISTANDARD;0.205168592884
692;VDC1;AIRE DU VAL DE CHER (EST);A85 - Athée-sur-Cher 37270;47.301846;0.890319;RAPIDE;1.0;TRISTANDARD;0.321249187923
693;JAR1;AIRE DES JARDINS DE VILLANDRY (EST);A85 - Villandry 37510;47.309403;0.508347;RAPIDE;1.0;TRISTANDARD;0.253813881317
694;RES2;AIRE DE RESSONS OUEST;A1 - Ressons-sur-Matz 60490;49.520262;2.719249;RAPIDE;1.0;TRISTANDARD;0.203546205311
695;POI1;AIRE DU POITOU-CHARENTES NORD;A10 - Vouillé 79230;46.295396;-0.379863;RAPIDE;1.0;TRISTANDARD;0.262536739606
696;KES2;AIRE DE KESKATEL OUEST;A4 - Keskastel 67260;48.974443;7.064895;RAPIDE;1.0;TRISTANDARD;0.407522059963
697;ROM1;AIRE DE ROMORANTIN (EST);A85 - Pruniers-en-Sologne  41200;47.337639;1.666192;RAPIDE;1.0;TRISTANDARD;0.225981961551
698;LIM1;INTERMARCHÉ LIMOGES; Rue Bernard de Ventadour - Limoges 87000;45.814212;1.268193;RAPIDE;1.0;TRISTANDARD;0.357930603686
699;LGR1;AIRE DE LANGRES-NOIDANT;A31 - PERROGNEY-LES-FONTAINES 52160;47.814477;5.225732;RAPIDE;1.0;TRISTANDARD;0.221805840771
700;LGR2;AIRE DE LANGRES-PERROGNEY;A31 - PERROGNEY-LES-FONTAINES 52160;47.81542;5.222175;RAPIDE;1.0;TRISTANDARD;0.408954263372
701;MNT1;AIRE DE MONTIGNY-LE-ROI;A31 - VAL-DE-MEUSE 52140;47.97729;5.497617;RAPIDE;1.0;TRISTANDARD;0.225991432657
702;PHA2;AIRE DE PHALEMPIN OUEST;A1 - SECLIN 59113;50.531769;3.045811;RAPIDE;1.0;TRISTANDARD;0.44028421527
703;DAR1;AIRE DE DARVAULT;A6 - Nemours 77140;48.264765;2.721717;RAPIDE;1.0;TRISTANDARD;0.414547910571
704;COU1;AIRE DE LA COULINE;A6 - Précy-sur-Vrin 89116;47.974026;3.199349;RAPIDE;1.0;TRISTANDARD;0.302891816061
705;PHA1;AIRE DE PHALEMPIN EST;A1 - Seclin 59113;50.529051;3.045986;RAPIDE;1.0;TRISTANDARD;0.325701941872
706;ALL1;AIRE DE L'ALLIER (DOYET);A71 - Doyet 3170;46.355563;2.800783;RAPIDE;1.0;TRISTANDARD;0.291322541283
707;ROS1;AIRE DE ROSNY-SUR-SEINE NORD;A13 - Rosny-sur-Seine 78710;48.993321;1.633436;RAPIDE;1.0;TRISTANDARD;0.211504586932
708;VME1;AIRE DE VAL-DE-MEUSE;A31 - Val-de-Meuse 52140;47.975737;5.499051;RAPIDE;1.0;TRISTANDARD;0.211684848396
709;VEM2;AIRE DE VEMARS OUEST;A1 - Vémars 95470;49.073671;2.55119;RAPIDE;1.0;TRISTANDARD;0.204747716652
710;VEN1;AIRE DE VENOY-GROSSE PIERRE;A6 - Venoy 89290;47.789541;3.6694;RAPIDE;1.0;TRISTANDARD;0.42514592695
711;POR1;AIRE DES PORTES DES LANDES EST;A63 - Saugnacq-et-Muret 40410;44.360408;-0.850419;RAPIDE;1.0;TRISTANDARD;0.284811954094
712;POR2;AIRE DES PORTES DES LANDES OUEST;A63 - Saugnacq-et-Muret 40410;44.362275;-0.852344;RAPIDE;1.0;TRISTANDARD;0.270347967429
713;FRO2;AIRE DU FRONTONNAIS SUD;A62 - Castelnau-d'Estrétefonds 31620;43.811108;1.359959;RAPIDE;1.0;TRISTANDARD;0.245935474451
714;ALL2;AIRE DE L'ALLIER (SAULZET);A71 - Doyet 3170;46.357093;2.803849;RAPIDE;1.0;TRISTANDARD;0.393336434806
715;VLB1;AIRE DE VILLABE;A6 - NOgent-le-Phaye 91090;48.59498;2.44361;RAPIDE;1.0;TRISTANDARD;0.252071355823
716;AGE1;AIRE D'AGEN PORTE D'AQUITAINE (EST);A62 - Sainte-Colombe-en-Bruilhois 47310;44.199444;0.509056;RAPIDE;1.0;TRISTANDARD;0.402320427944
717;AGE2;AIRE D'AGEN PORTE D'AQUITAINE (OUEST);A62 - Sainte-Colombe-en-Bruilhois 47310;44.200032;0.508285;RAPIDE;1.0;TRISTANDARD;0.360915822126
718;SOL1;AIRE DE BEAUSOLEIL;A8 - Beausoleil 6240;43.753273;7.419492;RAPIDE;1.0;TRISTANDARD;0.284887826798
719;BOU1;AIRE DE BOURGES MARMAGNE;A71 - Marmagne 18500;47.095811;2.243114;RAPIDE;1.0;TRISTANDARD;0.200036656052
720;BRI1;INTERMARCHÉ BRIVE LA GAILLARDE;Avenue Ribot - Brive la Gaillarde 19100;45.16376;1.504505;RAPIDE;1.0;TRISTANDARD;0.398619095027
721;CAM1;AIRE DE CAMBARETTE NORD;A8 - Brignoles 11700;43.42359;5.992459;RAPIDE;1.0;TRISTANDARD;0.300173930132
722;CAN1;AIRE DE CANAVER;A8 - Puget-sur-Argens 83480;43.467142;6.67109;RAPIDE;1.0;TRISTANDARD;0.418802300848
723;CVN1;AIRE DE CHAVANON;A89 - Merlines 19340;45.620954;2.459041;RAPIDE;1.0;TRISTANDARD;0.282706143729
724;GAR1;AIRE DE GARONNE (EST);A62 - Saint-Nicolas-de-la-Grave 82210;44.040627;1.004355;RAPIDE;1.0;TRISTANDARD;0.363051628789
725;GAR2;AIRE DE GARONNE (OUEST);A62 - Saint-Nicolas-de-la-Grave 82210;44.040627;1.004355;RAPIDE;1.0;TRISTANDARD;0.29275416555
726;GLA1;AIRE DE GLANON;A36 - Glanon 21250;47.031908;5.108337;RAPIDE;1.0;TRISTANDARD;0.419938191749
727;ERV1;AIRE DE LA VALLE DE L'ERVE;A81 - Thorigné-en-Charnie  53270;48.026629;-0.343063;RAPIDE;1.0;TRISTANDARD;0.237759704969
728;TAP1;AIRE DE TAPONAS;A6 - Taponas 69220;46.13604;4.766848;RAPIDE;1.0;TRISTANDARD;0.391579368859
729;BAY1;INTERMARCHÉ BAYONNE;Rond point du Grand Basque Route d'Urt - Bayonne 64103;43.49181;-1.452463;RAPIDE;1.0;TRISTANDARD;0.340434187443
730;EST1;AIRE DE L'ESTEREL;A8 - Les Adrets-de-l'Estérel 83600;43.541993;6.78592;RAPIDE;1.0;TRISTANDARD;0.26428659097
731;PFA1;INTERMARCHÉ PFASTATT;route de Thann - Pfastatt 68120;47.759518;7.293566;RAPIDE;1.0;TRISTANDARD;0.244217269151
732;LOR1;AIRE DE LORRAINE SANDAUCOURT-LA-TRELLE;A31 - Sandaucourt 88170;48.268932;5.860498;RAPIDE;1.0;TRISTANDARD;0.404748904269
733;LOR2;AIRE DE LORRAINE SANDAUCOURT-LES RAPPES;A31 - Sandaucourt 88170;48.267526;5.863416;RAPIDE;1.0;TRISTANDARD;0.245644705939
734;MAR1;AIRE DE MARGUERITTES NORD;A9 - Marguerittes 30320;43.87553;4.449659;RAPIDE;1.0;TRISTANDARD;0.363229234539
735;FAB1;AIRE DE MONTPELLIER-FABRÈGUES NORD;A9 - Fabrègues 34690;43.547334;3.79486;RAPIDE;1.0;TRISTANDARD;0.268362417116
736;FAB2;AIRE DE MONTPELLIER-FABRÈGUES SUD;A9 - Fabrègues 34690;43.544234;3.792656;RAPIDE;1.0;TRISTANDARD;0.26074135721
737;POT2;AIRE DE POITIERS JAUNAY CLAN;A10 - Jaunay-Clan 86130;46.701003;0.366855;RAPIDE;1.0;TRISTANDARD;0.371898233621
738;ISE1;AIRE DE PONT DE L'ISERE - LES VINAYS;A7 - Pont-de-l'Isère 26600;45.018156;4.874106;RAPIDE;1.0;TRISTANDARD;0.230559959551
739;LAU1;AIRE DE PORT-LAURAGAIS NORD;A61 - Avignonet-Lauragais 31290;43.35322;1.808836;RAPIDE;1.0;TRISTANDARD;0.297785179439
740;LAU2;AIRE DE PORT-LAURAGAIS SUD;A61 - Avignonet-Lauragais 31290;43.352775;1.806439;RAPIDE;1.0;TRISTANDARD;0.376142300274
741;ISL1;AIRE DE L'ISLE D'ABEAU NORD;A43 - L'Isle-d'Abeau 38080;45.613184;5.212614;RAPIDE;1.0;TRISTANDARD;0.417337402992
742;REZ1;AIRE DE LA CORREZE;A89 - Vitrac-sur-Montane 19800;45.359277;1.937306;RAPIDE;1.0;TRISTANDARD;0.354309924417
743;LEG1;AIRE DE SAINT-LÉGER EST;A10 - Saint-Léger 17800;45.610277;-0.598717;RAPIDE;1.0;TRISTANDARD;0.224531885271
744;LEG2;AIRE DE SAINT-LÉGER OUEST;A10 - Saint-Léger 17800;45.612277;-0.603246;RAPIDE;1.0;TRISTANDARD;0.2529883228
745;TRO1;AIRE DE TROYES-FRESNOY LE PLESSIS;A5 - Fresnoy-le-Château 10270;48.213978;4.24152;RAPIDE;1.0;TRISTANDARD;0.21675578446
746;TRO2;AIRE DE TROYES-FRESNOY-LE-CHÂTEAU;A5 - Fresnoy-le-Château 10270;48.211618;4.241584;RAPIDE;1.0;TRISTANDARD;0.238692408847
747;VEN2;AIRE DE VENOY-SOLEIL LEVANT;A6 - Venoy 89290;47.789501;3.671431;RAPIDE;1.0;TRISTANDARD;0.237430259405
748;COR2;AIRE DES CORBIERES SUD;A61 - Capendu 11700;43.176849;2.541906;RAPIDE;1.0;TRISTANDARD;0.383303293167
749;JON1;AIRE DES JONCHETS LA GRANDE PAROISSE;A5 - Forges 77130;48.425542;2.92892;RAPIDE;1.0;TRISTANDARD;0.251938268405
750;JON2;AIRE DES JONCHETS LES RECOMPENSES;A5 - Forges 77130;48.429058;2.931445;RAPIDE;1.0;TRISTANDARD;0.223819776954
751;TER1;AIRE DES TERRASSES DE PROVENCE CENTRE;A8 - Tourves 83170;43.422009;5.99229;RAPIDE;1.0;TRISTANDARD;0.3876062426
752;GUI1;AIRE DU BOIS GUILLEROT;A36 - Glanon 21250;47.0304;5.108568;RAPIDE;1.0;TRISTANDARD;0.34864229523
753;FRO1;AIRE DU FRONTONNAIS NORD;A62 - Castelnau-d'Estrétefonds 31620;43.813308;1.361689;RAPIDE;1.0;TRISTANDARD;0.277013230453
754;CAU1;AIRE-JARDIN DES CAUSSES DU LOT (EST);A20 - Labastide-Murat 46240;44.657501;1.567866;RAPIDE;1.0;TRISTANDARD;0.313764379199
755;CHA2;AIRE DE CHARTRES-GASVILLE;A11 - Coltainville 28300;48.467694;1.576682;RAPIDE;1.0;TRISTANDARD;0.229201626789
756;CHV1;AIRE DE CHATEAUVILLAIN EST;A5 - Chateauvillain  52120;48.056451;4.960938;RAPIDE;1.0;TRISTANDARD;0.301459704383
757;BES1;AIRE DE BESANCON CHAMPOUX;A36 - Marchaux 25640;47.329644;6.127337;RAPIDE;1.0;TRISTANDARD;0.274071877007
758;BES2;AIRE DE BESANCON MARCHAUX;A36 - Marchaux 25640;47.325771;6.122394;RAPIDE;1.0;TRISTANDARD;0.217286982146
759;CHA1;AIRE DE CHARTRES-BOIS PARIS;A11 - Nogent-le-Phaye 28300;48.467595;1.580367;RAPIDE;1.0;TRISTANDARD;0.320865164353
760;VNE1;AIRE DE VAL-NEUVY;A10 - Fresnay-l'Évêque 28310;48.270983;1.855781;RAPIDE;1.0;TRISTANDARD;0.396944692103
761;CHV2;AIRE DE CHATEAUVILLAIN OUEST;A5 - Chateauvillain  52120;48.056451;4.960938;RAPIDE;1.0;TRISTANDARD;0.34498349207
762;PLA1;AIRE DES PLAINES DE BEAUCE;A10 - Fresnay-l'Évêque 28310;48.274626;1.855104;RAPIDE;1.0;TRISTANDARD;0.287680501298
763;MAU1;E.LECLERC SAINT MAUR NORD; Avenue de Tours Bellevue - Saint Maur 36250;46.820196;1.669763;RAPIDE;1.0;TRISTANDARD;0.243288000777
764;OCE1;AIRE DE L'OCEAN EST;A63 - Lesperon 40260;43.937192;-1.090055;RAPIDE;1.0;TRISTANDARD;0.237502966081
765;OCE2;AIRE DE L'OCEAN OUEST;A63 - Lesperon 40260;43.938138;-1.091394;RAPIDE;1.0;TRISTANDARD;0.229255432368
766;NEM1;AIRE DE NEMOURS;A6 - Nemours 77140;48.262985;2.721362;RAPIDE;1.0;TRISTANDARD;0.298674272237
767;FON1;AIRE DE FONTAINE COLETTE;A10 -  Saint-Épain  37800;47.165842;0.631496;RAPIDE;1.0;TRISTANDARD;0.224230484137
768;RES1;AIRE DE RESSONS EST;A1 - Ressons-sur-Matz 60490;49.52392;2.722196;RAPIDE;1.0;TRISTANDARD;0.215455928198
769;POI2;AIRE DU POITOU-CHARENTES SUD;A10 - Vouillé 79180;46.297284;-0.369729;RAPIDE;1.0;TRISTANDARD;0.361500413823
770;TCH1;AIRE DE TOUL CHAUDENEY;A31 - Chaudeney-sur-Moselle 54200;48.660721;5.907811;RAPIDE;1.0;TRISTANDARD;0.376904990924
771;PAL1;AIRE DES PALOMBIERES;A89 - Gours 33660;45.002186;0.036755;RAPIDE;1.0;TRISTANDARD;0.427538183757
772;KOE1;AIRE DU HAUT KOENIGSBOURG;A35 - Sélestat 67600;48.231995;7.40439;RAPIDE;1.0;TRISTANDARD;0.227553327615
773;BEL1;E.LECLERC BELFORT;Avenue du Général de Gaulle - Belfort 90000;47.627848;6.862504;RAPIDE;1.0;TRISTANDARD;0.282247048688
774;CPF1;E.LECLERC CHAMPFLEURY;Centre commercial Champfleury - Champfleury 51500;49.204582;4.013346;RAPIDE;1.0;TRISTANDARD;0.250103559852
775;MTB1;E.LECLERC MONTAUBAN;route du Nord - Montauban 82000;44.039028;1.380757;RAPIDE;1.0;TRISTANDARD;0.248708257681
776;SGR1;E.LECLERC SAINT GREGOIRE;ZI nord rue de L'Etang  - saint grégoire 35760;48.139176;-1.685575;RAPIDE;1.0;TRISTANDARD;0.213645448564
777;BLO2;AIRE DE BLOIS-VILLERBON;A10 - Villerbon 41000;47.665534;1.38699;RAPIDE;1.0;TRISTANDARD;0.422675553579
778;ANG1;INTERMARCHÉ ANGERS;rue Michel Seurat - Angers 49000;47.460622;-0.61687;RAPIDE;1.0;TRISTANDARD;0.286985410946
779;SAL1;AIRE DE SALBRIS LA LOGE;A71 - Theillay 41300;47.348792;2.050702;RAPIDE;1.0;TRISTANDARD;0.258415218778
780;MAN1;INTERMARCHÉ LE MANS;Route d'Alençon - Le Mans 72000;48.028637;0.182906;RAPIDE;1.0;TRISTANDARD;0.32919245941
781;GER1;INTERMARCHÉ GERZAT;Rue des Martyrs - Gerzat 63360;45.819565;3.149106;RAPIDE;1.0;TRISTANDARD;0.399178252483
782;MNZ1;AIRE DE MANZAT;A89 - Manzat 63410;45.956921;2.988925;RAPIDE;1.0;TRISTANDARD;0.44281780368
783;BAR1;INTERMARCHÉ MONS EN BAROEIL; Rue Franklin - Mons en Baroeil 59370;50.645579;3.098543;RAPIDE;1.0;TRISTANDARD;0.415557991152
784;MTZ1;INTERMARCHÉ METZ;Rue du Général Metman - Metz 57070;49.120384;6.220893;RAPIDE;1.0;TRISTANDARD;0.204139799942
785;CLV1;INTERMARCHÉ SUPER DE COMBS-LA-VILLE;Rue Pierre et Marie Curie - Combs la Ville 77380;48.649174;2.563586;RAPIDE;1.0;TRISTANDARD;0.30541064921
786;AUR1;AURAY;Croisement D768 et N165 - Brech 56400;47.663882;-3.005647;RAPIDE;1.0;TRISTANDARD;0.347295979449
787;BOI2;AIRE DE BOIS MANDE OUEST;A20 - Saint-Sulpice-les-Feuilles 87160;46.313108;1.417098;RAPIDE;1.0;TRISTANDARD;0.396159714348
788;CYL1;AIRE DU CAYLAR;A75 - Le Caylar 34520;43.86449;3.31189;RAPIDE;1.0;TRISTANDARD;0.279857025039
789;LFY1;AIRE DE LAFAYETTE-LORLANGES;A75 - Lorlanges 43360;45.337849;3.273755;RAPIDE;1.0;TRISTANDARD;0.369780475623
790;AVY1;AIRE DE L'AVEYRON;A75 - Sévérac-le-Château 12150;44.330171;3.0806932;RAPIDE;1.0;TRISTANDARD;0.449268325134
791;LZR1;AIRE DE LA LOZERE;A75 - Les Monts-Verts 48200;44.872127;3.248607;RAPIDE;1.0;TRISTANDARD;0.260142211551
792;PEA1;POUILLY EN AUXOIS;SO - POUILLY EN AUXOIS 21320;47.251353;4.566611;RAPIDE;1.0;TRISTANDARD;0.265306597705
793;CDG1;CHARLES DE GAULE (CDG Paris);Deviation Cd 88, 1 Route de Roissy - Roissy Charles de Gaule 95712;48.999803;2.522628;RAPIDE;1.0;TRISTANDARD;0.435812032207
794;CDG2;CHARLES DE GAULE (Paris CDG);A1 (Voie P5 et F2) - Roissy Charles de Gaule 95712;49.009324;2.537369;RAPIDE;1.0;TRISTANDARD;0.356892528712
795;ABV1;AUBERVILLIERS NORD;périphérique - Paris 75019;48.900736;2.374828;RAPIDE;1.0;TRISTANDARD;0.30460068535
796;ABV2;AUBERVILLIERS SUD;périphérique - Paris 75019;48.900193;2.374533;RAPIDE;1.0;TRISTANDARD;0.288234406189
797;LAV1;AIRE DE LAVAL;A81 - Laval 53000;48.081818;-0.667405;RAPIDE;1.0;TRISTANDARD;0.257575619541
798;VFR1;VERDUN;7 Boulevard de l'Europe - Haudainville 55100;49.140617;5.409807;RAPIDE;1.0;TRISTANDARD;0.225432475388
799;CDF1;AIRE DU CENTRE DE LA FRANCE (EST);A71 - Farges-Allichamps 18200;46.752758;2.413836;RAPIDE;1.0;TRISTANDARD;0.313547473438
800;CDF2;AIRE DU CENTRE DE LA FRANCE (OUEST);A71 - Farges-Allichamps 18200;46.752625;2.413718;RAPIDE;1.0;TRISTANDARD;0.29568104715
801;SLZ1;AIRE DE SOLAIZE;A7 - Solaize 69360;45.65099;4.835366;RAPIDE;1.0;TRISTANDARD;0.418746616523
802;SER1;AIRE DE SEREZIN DU RHONE;A7 - Sérézin du Rhône 69360;45.631165;4.819394;RAPIDE;1.0;TRISTANDARD;0.334750466263
803;SMS1;AIRE DE SOMMESOUS;A26 - Sommesous 51320;48.729546;4.229226;RAPIDE;1.0;TRISTANDARD;0.243874739959
804;LPR1;AIRE DE LANÇON DE PROVENCE EST;A7 - Lançon-Provence 13680;43.5897;5.19312;RAPIDE;1.0;TRISTANDARD;0.375933361879
805;LPR2;AIRE DE LANÇON DE PROVENCE OUEST;A7 - Lançon-Provence 13680;43.58962;5.18751;RAPIDE;1.0;TRISTANDARD;0.224482123762
806;BOI1;AIRE DE BOIS MANDE EST;A20 - Saint-Sulpice-les-Feuilles 87160;46.31341;1.419625;RAPIDE;1.0;TRISTANDARD;0.340011671556
807;LAO1;INTERMARCHÉ LAON;167 Avenue Pierre Mendès - Laon 2000;49.582576;3.643388;RAPIDE;1.0;TRISTANDARD;0.256946125506
808;DRA1;AIRE DE DRACE;A7 - Dracé 69220;46.143732;4.76772;RAPIDE;1.0;TRISTANDARD;0.292632741109
809;HDV1;AIRE DE HARDIVILLERS;A16 - Hardivillers 60120;49.609116;2.204191;RAPIDE;1.0;TRISTANDARD;0.239458949559
810;EFFIA1;Parking EFFIA Bercy;48 boulevard de Bercy 75012 PARIS;48.838768;2.38268;NORMALE;3.0;E;0.215541958188
811;EFFIA2;Parking EFFIA Gare de Lyon (Chalon Sud);Rue de Chalon 75012 PARIS;48.844553;2.376643;NORMALE;2.0;E;0.383048088972
812;EFFIA3;Parking EFFIA Montparnasse Catalogne;36 rue du Commandant Mouchotte 75014 PARIS;48.838061;2.319333;NORMALE;3.0;E;0.24413871654
813;EFFIA4;Parking EFFIA Montparnasse Pasteur;Place des 5 Martyrs du Lycée Buffon 75015 PARIS;48.838897;2.316774;NORMALE;3.0;E;0.417890294441
814;EFFIA5;Parking EFFIA Champs-Elysées F-D Roosevelt;45 avenue Franklin Roosevelt 75008 PARIS;48.869909;2.309988;NORMALE;5.0;E;0.403589306438
815;EFFIA6;Parking EFFIA Gare de l'Est P2 St-Martin;Cours du 11 novembre 1918 75010 PARIS;48.876514;2.360483;NORMALE;3.0;E;0.267797686123
816;EFFIA7;Parking EFFIA Chelles;Avenue du Maréchal de Lattre de Tassigny 77500 CHELLES;48.873911;2.582036;NORMALE;3.0;E;0.266158149217
817;EFFIA8;Parking EFFIA Marne la Vallée;Place des Passagers du Vent 77700 MARNE LA VALLEE;48.872272;2.783547;NORMALE;4.0;E;0.39627096758
818;EFFIA9;Parking EFFIA Gare de Massy TGV;38 avenue Carnot 91300 MASSY;48.726526;2.262207;NORMALE;3.0;E;0.267301974015
819;EFFIA10;Parking EFFIA gare de Lorraine TGV;Route departementale 910 57420 LOUVIGNY;48.946256;6.166672;NORMALE;3.0;E;0.371881761052
820;EFFIA11;Parking EFFIA Gare de Metz;Place General De Gaulle 57000 METZ;49.109122;6.176753;NORMALE;3.0;E;0.353145547813
821;EFFIA12;Parking EFFIA Gare de Reims Clairmarais;Rue Edouard Mignot 51100 REIMS;49.261206;4.024122;NORMALE;3.0;E;0.312218392373
822;EFFIA13;Parking EFFIA Gare de Thionville;Cour de la Gare 57100 THIONVILLE;49.333258;6.15176;NORMALE;3.0;E;0.2835160861
823;EFFIA14;Parking EFFIA Gare de Besançon Viotte;2 avenue de la Paix 25000 BESANCON;47.246806;6.022281;NORMALE;2.0;E;0.35069522229
824;EFFIA15;Parking EFFIA Gare de Champagne Ardenne TGV;Nouvelle Route de Sacy 51430 BEZANNES;49.215183;3.994636;NORMALE;3.0;E;0.374883222748
825;EFFIA16;Parking EFFIA Gare de Dijon;21 cour de la gare 21000 DIJON;47.323875;5.027794;NORMALE;3.0;E;0.262301042857
826;EFFIA17;Parking EFFIA Gare de Troyes;1 cour de la gare 10000 TROYES;48.295107;4.065816;NORMALE;3.0;E;0.285613176875
827;EFFIA18;Parking EFFIA Gare de Lens;28 Place du Général de Gaulle 62300 LENS;50.42617;2.831157;NORMALE;4.0;E;0.359537977337
828;EFFIA19;Parking EFFIA Gare Lille Flandres;Rue de tournai 59000 LILLE;50.635225;3.071828;NORMALE;3.0;E;0.360105892078
829;EFFIA20;Parking EFFIA Gare de Rouen;34 Rue Verte 76000 ROUEN;49.448947;1.094614;NORMALE;3.0;E;0.25528478497
830;EFFIA21;Parking EFFIA Rouen Ville;39 Rue du Champ des Oiseaux 76000 ROUEN;49.449926;1.095766;NORMALE;2.0;E;0.238881767141
831;EFFIA22;Parking EFFIA Gare de Caen;20 Avenue Pierre Mendes France 14000 CAEN;49.177108;-0.349831;NORMALE;4.0;E;0.245041231981
832;EFFIA23;Parking EFFIA Gare de Valenciennes;47 Avenue du Senateur Girard 59300 VALENCIENNES;50.362842;3.517275;NORMALE;4.0;E;0.394177949768
833;EFFIA24;Parking EFFIA Gare Aix TGV;Route de la Tour d'Arbois 13592 AIX-EN-PROVENCE;43.454956;5.317522;NORMALE;3.0;E;0.361084345344
834;EFFIA25;Parking EFFIA Gare Annecy;Rue de l'Industrie 74000 ANNECY;45.901421;6.119691;NORMALE;3.0;E;0.398148274312
835;EFFIA26;Parking EFFIA Gare d'Antibes;Avenue Robert Soleau 06600 ANTIBES;43.586447;7.119969;NORMALE;3.0;E;0.34480899068
836;EFFIA27;Parking EFFIA Gare d'Avignon TGV;Place de l'Europe 84000 AVIGNON;43.956498;4.888256;NORMALE;4.0;E;0.267641983665
837;EFFIA28;Parking EFFIA Gare d'Avignon centre ville;40 Boulevard Saint Roch 84000 AVIGNON;43.942309;4.805897;NORMALE;2.0;E;0.369811521802
838;EFFIA29;Parking EFFIA Gare de Cannes;1 Rue Jean Jaures 06400 CANNES;43.553688;7.020999;NORMALE;3.0;E;0.258021052043
839;EFFIA30;Parking EFFIA Gare de Chambery;90 Avenue de Boisse 73000 CHAMBERY;45.571789;5.918946;NORMALE;3.0;E;0.347471010328
840;EFFIA31;Parking EFFIA Gare de Clermont-Ferrand;17 Rue Pierre Sémard 63100 CLERMONT FERRAND;45.777492;3.102167;NORMALE;3.0;E;0.220254878304
841;EFFIA32;Parking EFFIA Gare de Vienne;3 rue Emile Romanet 38200 VIENNE;45.520992;4.872179;NORMALE;3.0;E;0.396566420883
842;EFFIA33;Parking EFFIA Marseille Voltaire;13 Bld Voltaire 13001 MARSEILLE;43.302633;5.384225;NORMALE;3.0;E;0.392733291239
843;EFFIA34;Parking EFFIA Montpellier Arc de Triomphe;rue Foch 34000 MONTPELLIER;43.610956;3.874954;NORMALE;3.0;E;0.446936571935
844;EFFIA35;Parking EFFIA Montreuil Mairie;5 Rue Franklin 93100 MONTREUIL;48.863454;2.444115;NORMALE;3.0;E;0.236602060977
845;EFFIA36;Parking EFFIA Saint-Etienne Antonin Moine;Place Maxime Gorky 42000 SAINT ETIENNE;45.435844;4.391359;NORMALE;3.0;E;0.242109262274
846;EFFIA37;Parking EFFIA Gare de Saint-Pierre des Corps;Place de la gare 37700 SAINT PIERRE DES CORPS;47.385647;0.721997;NORMALE;3.0;E;0.24919289601
847;EFFIA38;Parking EFFIA Gare de Toulouse;4 bd Pierre Semard 31500 TOULOUSE;43.613364;1.452756;NORMALE;2.0;E;0.341406218734
848;EFFIA39;Parking EFFIA Gare de La Rochelle;Place Pierre Sémard 17000 LA ROCHELLE;46.152958;-1.146317;NORMALE;4.0;E;0.334585976605
849;EFFIA40;Parking EFFIA Gare du Mans;6 Boulevard Robert Jarry 72000 LE MANS;47.996428;0.190142;NORMALE;3.0;E;0.373420791179
850;EFFIA41;Parking EFFIA Gare Nantes Sud 1;32 Rue de Lourmel 44000 NANTES;47.216261;-1.540961;NORMALE;2.0;E;0.304822817637
851;EFFIA42;Parking EFFIA Gare Nantes Sud 4;24 Mail Pablo Picasso 44000 NANTES;47.214764;-1.537563;NORMALE;2.0;E;0.262042652047
852;EFFIA43;Parking EFFIA Gare Nantes Nord;Bd Stalingrad 44000 NANTES;47.217883;-1.544485;NORMALE;3.0;E;0.379558369622
853;EFFIA44;Parking EFFIA Nantes Les Machines;10 rue Arthur III 44000 NANTES;47.205565;-1.561833;NORMALE;3.0;E;0.407067069144
854;EFFIA45;Parking EFFIA Gare de Poitiers;2 Bd Pont Achard 86000 POITIERS;46.581432;0.332587;NORMALE;3.0;E;0.275972470817
855;EFFIA46;Parking EFFIA Gare de Rennes;Boulevard Solférino 35000 RENNES;48.104164;-1.670336;NORMALE;3.0;E;0.429468431726
856;EFFIA47;Parking EFFIA Armagnac gare de Bordeaux;1 rue Armagnac 33800 BORDEAUX;44.82246;-0.555123;NORMALE;3.0;E;0.205890818965
857;EFFIA48;Parking EFFIA Gare de Lyon Perrache;Centre d'Echange 69002 LYON;45.74875;4.828684;NORMALE;3.0;E;0.322309948549
858;EFFIA49;Parking EFFIA Gare de Lyon Villette;75, rue de la Villette 69003 LYON;45.758556;4.861965;NORMALE;3.0;E;0.216838225602
